주문번호,플랫폼,주문날짜,주문시간,주문요일,주문금액,지역(구),지역(동),지방,단백,황금,세트250,고기250,고기500,추가100,추가200,추가300,쌈장,와사비,말돈소금,명이나물,쌈무,김치,된장찌개,편마늘,공기밥,사이다500,콜라355,콜라500,제로콜라355,제로콜라500
T1DM000088B5,배달의민족,2022-11-22,18,화,9900,,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DM00007UP4,배달의민족,2022-11-22,17,화,10400,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
T1DM00007SXR,배달의민족,2022-11-22,17,화,11400,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0
T1DM00007AW4,배달의민족,2022-11-22,17,화,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DM00006D56,배달의민족,2022-11-22,17,화,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DM00006J6B,배달의민족,2022-11-22,17,화,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DM00006KN8,배달의민족,2022-11-22,17,화,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DL0000B3E8,배달의민족,2022-11-21,22,월,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DL0000BCDP,배달의민족,2022-11-21,22,월,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DL0000B2DW,배달의민족,2022-11-21,22,월,10900,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
T1DL0000AIMT,배달의민족,2022-11-21,21,월,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DL0000AUR3,배달의민족,2022-11-21,21,월,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DL0000AL8T,배달의민족,2022-11-21,21,월,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DL00009V8Q,배달의민족,2022-11-21,20,월,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DL000098ZN,배달의민족,2022-11-21,20,월,11900,,,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
T1DL00008ZK8,배달의민족,2022-11-21,19,월,20000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
T1DL0000779M,배달의민족,2022-11-21,18,월,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
B1DL00ZPJ5,배달의민족,2022-11-21,18,월,18900,,,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DL00006D2Q,배달의민족,2022-11-21,18,월,15900,,,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0
T1DL00006KVS,배달의민족,2022-11-21,18,월,17000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
T1DL000062XC,배달의민족,2022-11-21,18,월,90000,,,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DL000064GN,배달의민족,2022-11-21,18,월,16000,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
T1DL000065T8,배달의민족,2022-11-21,18,월,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DL00005KT9,배달의민족,2022-11-21,17,월,13400,,,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0.0
T1DL000058CH,배달의민족,2022-11-21,17,월,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DL00004J1U,배달의민족,2022-11-21,16,월,20500,,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0
T1DK0000GXB0,배달의민족,2022-11-20,23,일,9900,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000H99H,배달의민족,2022-11-20,22,일,18000,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
T1DK0000H3TO,배달의민족,2022-11-20,22,일,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000GWV9,배달의민족,2022-11-20,22,일,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000G81C,배달의민족,2022-11-20,22,일,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000GHI7,배달의민족,2022-11-20,21,일,18000,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
T1DK0000FJWP,배달의민족,2022-11-20,21,일,16400,,,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0
T1DK0000FR5G,배달의민족,2022-11-20,20,일,9900,,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000ERG4,배달의민족,2022-11-20,20,일,9900,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000EBGL,배달의민족,2022-11-20,19,일,12400,,,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.0
T1DK0000DT46,배달의민족,2022-11-20,19,일,9900,,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000DCOA,배달의민족,2022-11-20,19,일,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000D2KY,배달의민족,2022-11-20,19,일,17000,,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000CZ9P,배달의민족,2022-11-20,19,일,10900,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
T1DK0000CZ99,배달의민족,2022-11-20,19,일,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000CR5P,배달의민족,2022-11-20,18,일,9900,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000C3XX,배달의민족,2022-11-20,18,일,10900,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
T1DK0000BT2N,배달의민족,2022-11-20,18,일,10900,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
T1DK0000C7FK,배달의민족,2022-11-20,18,일,11900,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0
T1DK0000C2O1,배달의민족,2022-11-20,18,일,17000,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000C08U,배달의민족,2022-11-20,18,일,13400,,,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000BJG6,배달의민족,2022-11-20,18,일,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000B9IP,배달의민족,2022-11-20,18,일,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000AVBB,배달의민족,2022-11-20,17,일,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000ASZD,배달의민족,2022-11-20,17,일,11400,,,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0
T1DK0000AM0A,배달의민족,2022-11-20,17,일,19000,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
T1DK00009ONC,배달의민족,2022-11-20,17,일,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK00009S86,배달의민족,2022-11-20,17,일,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK00009XG7,배달의민족,2022-11-20,17,일,11400,,,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
T1DK0000A14S,배달의민족,2022-11-20,17,일,11900,,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0
T1DK00009U65,배달의민족,2022-11-20,17,일,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK00009BZK,배달의민족,2022-11-20,17,일,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK0000978R,배달의민족,2022-11-20,17,일,13400,,,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DK00008U7Q,배달의민족,2022-11-20,17,일,11900,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0
T1DK000080IQ,배달의민족,2022-11-20,16,일,12400,,,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0
T1DJ0000F1P3,배달의민족,2022-11-19,20,토,13400,,,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DJ0000DO2I,배달의민족,2022-11-19,20,토,17000,,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DJ0000E12Y,배달의민족,2022-11-19,20,토,18500,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DJ0000E2G6,배달의민족,2022-11-19,20,토,16000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
T1DJ0000DPFO,배달의민족,2022-11-19,20,토,9900,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DJ0000DEHZ,배달의민족,2022-11-19,19,토,10900,,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
T1DJ0000CAD9,배달의민족,2022-11-19,19,토,16000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
T1DJ0000C35C,배달의민족,2022-11-19,19,토,15500,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
T1DJ0000B66M,배달의민족,2022-11-19,18,토,10400,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0
T1DJ0000B8F4,배달의민족,2022-11-19,18,토,10400,,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0
T1DJ0000AX65,배달의민족,2022-11-19,18,토,13900,,,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DJ0000AGK3,배달의민족,2022-11-19,18,토,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DJ00009YCB,배달의민족,2022-11-19,18,토,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DJ000092XA,배달의민족,2022-11-19,17,토,18500,,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DJ00008PLD,배달의민족,2022-11-19,17,토,18500,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DJ00007Y0N,배달의민족,2022-11-19,17,토,12400,,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
T1DJ00007YDR,배달의민족,2022-11-19,16,토,9900,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DJ0000771U,배달의민족,2022-11-19,16,토,16500,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
T1DJ00007ADY,배달의민족,2022-11-19,16,토,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DJ00006HQQ,배달의민족,2022-11-19,16,토,11400,,,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0
T1DI0000DXZE,배달의민족,2022-11-18,23,금,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI0000E1PC,배달의민족,2022-11-18,23,금,17000,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DI0000DLLF,배달의민족,2022-11-18,23,금,9900,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI0000E1EK,배달의민족,2022-11-18,23,금,17000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
T1DI0000D38C,배달의민족,2022-11-18,22,금,18500,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI0000CYFU,배달의민족,2022-11-18,22,금,21500,,,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0.0
T1DI0000CPGD,배달의민족,2022-11-18,22,금,21500,,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0.0
T1DI0000CEAW,배달의민족,2022-11-18,21,금,17000,,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI0000BQNF,배달의민족,2022-11-18,21,금,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI0000BDOH,배달의민족,2022-11-18,20,금,17500,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
T1DI0000BDEV,배달의민족,2022-11-18,20,금,14400,,,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
T1DI0000BIH6,배달의민족,2022-11-18,20,금,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI0000AJC0,배달의민족,2022-11-18,20,금,19500,,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0
T1DI0000ARMH,배달의민족,2022-11-18,20,금,13900,,,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0
T1DI0000AS4E,배달의민족,2022-11-18,19,금,17000,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DI0000A03P,배달의민족,2022-11-18,19,금,17000,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DI00009KJN,배달의민족,2022-11-18,19,금,15500,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
T1DI00009DJL,배달의민족,2022-11-18,19,금,9900,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI00008VSC,배달의민족,2022-11-18,19,금,10900,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
T1DI00008AVM,배달의민족,2022-11-18,18,금,17500,,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
B1DI0167TW,배달의민족,2022-11-18,18,금,20000,,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI00006HMZ,배달의민족,2022-11-18,18,금,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI00006WH6,배달의민족,2022-11-18,17,금,9900,,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI00005CQW,배달의민족,2022-11-18,17,금,13400,,,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI00005K41,배달의민족,2022-11-18,17,금,9900,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI00005997,배달의민족,2022-11-18,16,금,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DI0000564W,배달의민족,2022-11-18,16,금,9900,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH0000CGUY,배달의민족,2022-11-17,22,목,10400,,,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DH0000CL6E,배달의민족,2022-11-17,22,목,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH0000BYEB,배달의민족,2022-11-17,22,목,11400,,,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0
T1DH0000CMHH,배달의민족,2022-11-17,21,목,22000,,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH0000BQOR,배달의민족,2022-11-17,21,목,10900,,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
T1DH0000BNL3,배달의민족,2022-11-17,21,목,16000,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
T1DH0000BUDP,배달의민족,2022-11-17,21,목,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH0000BNIV,배달의민족,2022-11-17,21,목,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH0000BV0H,배달의민족,2022-11-17,21,목,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH0000AZSX,배달의민족,2022-11-17,20,목,17000,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DH0000B8V9,배달의민족,2022-11-17,20,목,18000,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
B1DH01M740,배달의민족,2022-11-17,20,목,20500,,,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0
T1DH0000APNX,배달의민족,2022-11-17,20,목,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH0000A37A,배달의민족,2022-11-17,19,목,11900,,,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
T1DH00009VLZ,배달의민족,2022-11-17,19,목,18500,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH00009GYA,배달의민족,2022-11-17,19,목,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH000080IT,배달의민족,2022-11-17,18,목,9900,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
B1DH018DLG,배달의민족,2022-11-17,18,목,17000,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH00007V8Z,배달의민족,2022-11-17,18,목,18500,,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH00006MP3,배달의민족,2022-11-17,17,목,20500,,,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DH00006NFS,배달의민족,2022-11-17,17,목,9900,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DF0000JAN1,배달의민족,2022-11-15,23,화,16500,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
T1DF0000J6JA,배달의민족,2022-11-15,23,화,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DF0000J0XF,배달의민족,2022-11-15,23,화,18000,,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
T1DF0000ID7S,배달의민족,2022-11-15,22,화,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DF0000HYT7,배달의민족,2022-11-15,21,화,20000,,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0
T1DF0000HHD0,배달의민족,2022-11-15,21,화,25500,,,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.0
T1DF0000H1YC,배달의민족,2022-11-15,20,화,22500,,,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
T1DF0000GIAW,배달의민족,2022-11-15,19,화,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DF0000FZW2,배달의민족,2022-11-15,19,화,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DF0000F9YG,배달의민족,2022-11-15,19,화,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DF0000ERYM,배달의민족,2022-11-15,18,화,10400,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0
T1DF0000F5Q3,배달의민족,2022-11-15,18,화,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DF0000E8P5,배달의민족,2022-11-15,18,화,17500,,,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DF0000D06D,배달의민족,2022-11-15,17,화,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DF0000D1EA,배달의민족,2022-11-15,17,화,16500,,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
T1DF0000CNK1,배달의민족,2022-11-15,17,화,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DF0000BSU3,배달의민족,2022-11-15,16,화,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DF0000BXDM,배달의민족,2022-11-15,16,화,16500,,,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
T1DF0000C0DV,배달의민족,2022-11-15,16,화,18500,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
B1DE01MRRG,배달의민족,2022-11-14,21,월,9900,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DE00008OHG,배달의민족,2022-11-14,20,월,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DE00008QPR,배달의민족,2022-11-14,20,월,10900,,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
T1DE00008GS0,배달의민족,2022-11-14,20,월,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DE00007YOI,배달의민족,2022-11-14,19,월,9900,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DE0000869T,배달의민족,2022-11-14,19,월,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DE000087O3,배달의민족,2022-11-14,19,월,15000,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DE00007BTA,배달의민족,2022-11-14,19,월,20000,,,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0.0
T1DE00007JD0,배달의민족,2022-11-14,19,월,13400,,,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DE000075Z0,배달의민족,2022-11-14,18,월,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DE00007P0D,배달의민족,2022-11-14,18,월,18500,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DE00007GP1,배달의민족,2022-11-14,18,월,10900,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
T1DE00005SVN,배달의민족,2022-11-14,18,월,13900,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
T1DE00005WD5,배달의민족,2022-11-14,18,월,14900,,,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0
T1DE00005JJD,배달의민족,2022-11-14,17,월,15000,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DE00005IL1,배달의민족,2022-11-14,17,월,20500,,,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DE00005KMG,배달의민족,2022-11-14,17,월,9900,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
T1DE00004XI6,배달의민족,2022-11-14,16,월,18500,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DD0000G46E,배달의민족,2022-11-13,22,일,10400,,,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DD0000G95R,배달의민족,2022-11-13,21,일,18500,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DD0000G3TN,배달의민족,2022-11-13,21,일,22000,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
T1DD0000GAHA,배달의민족,2022-11-13,21,일,23500,,,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.0
T1DD0000FNBE,배달의민족,2022-11-13,20,일,18000,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
